,last_scraped,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,property_type,room_type,bathrooms_text,price,has_availability,calendar_last_scraped,first_review,last_review,license,instant_bookable,id,host_id,host_listings_count,host_total_listings_count,accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_90,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_location,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
71,9/28/2024,Trine,12/4/2013,"Oslo, Norway",within a day,60%,31%,f,t,f,Entire rental unit,Entire home/apt,1 bath,950.00,t,9/28/2024,10/29/2023,8/24/2024,no reviews,f,2030220,10425631,1,1,2,1,1,1,1,185.9,1,1,187.4,188.8,1,189.2,20,80,11,11,0,4.91,4.82,4.91,4.64,4.82,1,0,0,0.98
72,9/28/2024,Mehraz,12/8/2013,"Oslo, Norway",within an hour,100%,91%,t,t,t,Entire rental unit,Entire home/apt,1 bath,0.00,t,9/28/2024,1/29/2014,8/22/2024,no reviews,f,2056067,10511777,1,2,4,1,1,0,3,180,3,3,180,180,3,180,0,0,7.2,3.3,0,4.84,4.84,4.59,4.83,4.98,1,0,0,0.38
73,9/28/2024,Vidar Singh,5/29/2012,"Oslo, Norway",within a day,100%,50%,f,t,t,Entire rental unit,Entire home/apt,1 bath,13000.00,t,9/28/2024,1/28/2018,8/10/2020,no reviews,f,2159013,2490919,1,1,5,1,2,1.2,4,30,4,4,187.4,188.8,4,189.2,30,90,7.2,0,0,4.68,4.79,4.64,4.71,4.52,1,0,0,0.69
74,9/28/2024,Kristina,6/13/2013,"Oslo, Norway",within a day,100%,50%,f,t,t,Entire condo,Entire home/apt,1 bath,2821.00,t,9/28/2024,8/24/2022,9/9/2022,no reviews,f,2162244,6890199,1,1.4,4,1,2,2,2.1,30,2.3,7,30,30,2.4,30,23,83,2,0,0,5,5,5,5,5,1,0,0,0.08
75,9/28/2024,Siw,1/7/2014,"Oslo, Norway",within an hour,100%,69%,t,t,t,Entire rental unit,Entire home/apt,1 bath,995.00,t,9/28/2024,11/19/2015,8/25/2024,no reviews,f,2172737,11084778,3,3,2,1,1,1,3,30,3,3,30,30,3,30,4,5,7.2,13,0,4.93,4.96,4.97,4.98,4.97,1,0,0,1.13
76,9/28/2024,Kari-Anne & Inge,9/22/2013,"Oslo, Norway",within a day,100%,88%,t,t,t,Entire rental unit,Entire home/apt,1 bath,1009.00,t,9/28/2024,2/10/2014,9/15/2024,no reviews,f,2175783,8985747,1,1,2,1,0,1,2,300,1,2,300,300,2,300,6,17,7.2,3.3,0.3,4.97,4.95,4.92,4.95,4.9,1,0,0,2.28
77,9/28/2024,Ellen Johanne,1/7/2014,"Oslo, Norway",within a few hours,100%,100%,f,t,t,Entire condo,Entire home/apt,1 bath,0.00,t,9/28/2024,3/2/2014,7/3/2023,no reviews,f,2176374,11100355,2,2,2,1,2,0,3,30,3,3,30,30,3,30,0,0,22,0,0,5,5,4.86,4.95,4.95,1,0,0,0.17
78,9/28/2024,Catherine,11/27/2013,"Oslo, Norway",within an hour,100%,94%,f,t,t,Entire rental unit,Entire home/apt,1 bath,2500.00,t,9/28/2024,8/11/2015,9/19/2024,no reviews,f,2205917,10291807,2,1.4,7,1,3,1.2,3,185.9,4,6,187.4,188.8,4.6,189.2,0,0,7.2,11,0.3,4.92,4.93,4.68,4.78,4.96,1,0,0,0.68
79,9/28/2024,Jannicke,1/12/2014,"Oslo, Norway",within a day,100%,50%,f,t,t,Entire rental unit,Entire home/apt,1 bath,1550.00,t,9/28/2024,5/19/2014,8/13/2023,no reviews,f,2209220,11239521,1,1,4,1,2,2,4,6,4,4,6,6,4,6,0,0,22,0,0,5,4.86,5,4.91,4.77,1,0,0,0.17
80,9/28/2024,Kari,1/16/2014,"Bergen, Norway",within a few hours,100%,40%,f,t,f,Entire rental unit,Entire home/apt,1.5 baths,820.00,t,9/28/2024,3/31/2015,7/17/2024,no reviews,f,2224541,11352405,1,1.4,2,1,0,0,2,185.9,2,2,187.4,188.8,2,189.2,0,26,7.2,1,0,4.57,4.84,4.31,4.72,4.84,1,0,0,0.44
81,9/28/2024,Eirik,1/17/2014,10,within an hour,100%,100%,t,t,t,Private room in condo,Private room,1 shared bath,586.00,t,9/28/2024,9/3/2017,9/22/2024,no reviews,t,2230300,11383927,1,1,2,1,1,1,2,185.9,2,2,187.4,188.8,2,189.2,30,90,7.2,3.3,0.3,4.85,4.9,4.67,4.93,4.9,1,0,0,1
82,9/28/2024,Laila,1/21/2014,"Oslo, Norway",within a day,100%,50%,f,t,t,Private room in rental unit,Private room,1 bath,0.00,t,9/28/2024,6/30/2015,6/6/2019,no reviews,f,2255226,11516779,2,2,2,1,0,0,2,185.9,2,2,187.4,188.8,2,189.2,0,0,24,0,0,4.83,4.96,4.78,4.96,4.74,1,0,0,0.21
83,9/28/2024,Marit,1/27/2014,"Oslo, Norway",a few days or more,0%,50%,f,t,t,Entire rental unit,Entire home/apt,1 bath,1200.00,t,9/28/2024,7/31/2015,10/20/2018,no reviews,f,2290554,11701071,1,2,2,1,1,0,2,185.9,2,2,187.4,188.8,2,189.2,0,11,15,0,0,4.87,5,4.73,4.87,4.8,1,0,0,0.13
84,9/28/2024,Wenche,2/9/2014,"Oslo, Norway",within an hour,100%,25%,f,t,t,Private room in rental unit,Private room,1 shared bath,800.00,t,9/28/2024,5/14/2014,8/19/2024,no reviews,f,2363382,12071950,1,1,2,1,1,2,2,185.9,2,2,187.4,188.8,2,189.2,30,90,7.2,1,0,4.9,4.86,4.82,4.92,4.76,1,0,0,0.4
85,9/28/2024,Ingeborg/Erik,2/11/2014,"Oslo, Norway",within a day,100%,0%,f,t,t,Entire rental unit,Entire home/apt,1 bath,2195.00,t,9/28/2024,6/27/2014,8/17/2023,no reviews,f,2378906,12152408,1,1,4,1,3,1.2,4,185.9,4,4,187.4,188.8,4,189.2,30,90,22,0,0,4.91,4.82,4.77,4.91,4.91,1,0,0,0.18
86,9/28/2024,David,3/7/2012,"Oslo, Norway",within an hour,100%,78%,f,t,t,Private room in rental unit,Private room,1.5 shared baths,699.00,t,9/28/2024,8/11/2018,10/15/2021,no reviews,f,2398753,1875826,2,1.4,1,1,1,3,1,185.9,1,1,187.4,188.8,1,189.2,0,0,22,0,0,4.14,4.45,3.73,4.86,4.82,1,0,0,0.29
87,9/28/2024,Ina Linn,2/20/2014,10,within a day,100%,50%,f,t,t,Entire home,Entire home/apt,1.5 baths,2900.00,t,9/28/2024,6/11/2022,7/14/2023,no reviews,f,2430084,12420103,1,1,6,1,3,1.2,2.1,21,5,5,21,21,5,21,30,90,4,0,0,5,4.75,5,5,5,1,0,0,0.14
88,9/28/2024,Stian,2/3/2011,"Oslo, Norway",within an hour,100%,86%,t,t,t,Entire condo,Entire home/apt,1 bath,1290.00,t,9/28/2024,4/2/2014,8/3/2024,no reviews,f,2455352,375120,1,1,5,1,2,2,2,14,2,3,14,14,2.6,14,5,13,7.2,9,0,4.96,4.99,4.92,4.89,4.75,1,0,0,0.56
89,9/28/2024,David,12/17/2012,"Oslo, Norway",within an hour,100%,97%,t,t,t,Private room in rental unit,Private room,1 shared bath,375.00,t,9/28/2024,6/5/2014,9/17/2024,no reviews,f,2481695,4428499,1,1,1,1,1,1,2,30,2,2,30,30,2,30,4,12,7.2,3.3,0.3,4.93,4.95,4.88,4.98,4.82,1,0,0,1.43
90,9/28/2024,Iren,3/6/2014,"Oslo, Norway",within an hour,100%,39%,f,t,t,Entire condo,Entire home/apt,1 bath,1229.00,t,9/28/2024,6/19/2014,8/23/2024,no reviews,f,2514369,12870482,1,1,2,1,1,1,2,6,2,2,6,6,2,6,7,67,7.2,5,0,4.88,4.93,4.96,4.9,4.62,1,0,0,0.66
91,9/28/2024,Adrian,7/28/2013,"Oppland, Norway",within a day,100%,100%,f,t,t,Entire rental unit,Entire home/apt,1 bath,1800.00,t,9/28/2024,3/4/2023,6/2/2024,no reviews,f,2664520,7780913,1,1,3,1,1,2,3,365,3,3,365,365,3,365,0,0,10,4,0,4.9,4.9,4.8,4.7,4.9,1,0,0,0.52
92,9/28/2024,Lise,4/1/2014,"Oslo, Norway",within a few hours,100%,100%,f,t,f,Entire rental unit,Entire home/apt,1 bath,2200.00,t,9/28/2024,7/6/2016,12/26/2019,no reviews,f,2693360,13784197,1,1,6,1,1.4,1.2,4,30,5,5,30,30,5,30,0,0,12,0,0,5,5,5,5,5,1,0,0,0.12
93,9/28/2024,Cathrine,4/26/2013,"Oslo, Norway",within a day,50%,22%,f,t,t,Entire rental unit,Entire home/apt,1.5 baths,800.00,t,9/28/2024,8/10/2014,8/26/2024,no reviews,f,2700498,6106495,1,1,2,1,0,2,2.1,730,5,5,730,730,5,730,0,60,30,5,0,4.8,4.83,4.67,4.52,4.76,1,0,0,0.24
94,9/28/2024,Guro,4/7/2014,"Oslo, Norway",within a few hours,100%,92%,t,t,t,Entire home,Entire home/apt,1 bath,1591.00,t,9/28/2024,8/7/2014,9/16/2023,no reviews,f,2736967,14003959,2,2,4,1,1,2,3,180,3,3,180,180,3,180,0,1,7.2,0,0,4.88,4.87,4.84,4.92,4.9,1,0,0,0.84
95,9/28/2024,Ingvild,11/10/2013,"Oslo, Norway",within a day,100%,100%,f,t,t,Entire home,Entire home/apt,2 baths,2500.00,t,9/28/2024,7/11/2019,8/3/2024,no reviews,f,2789814,9927517,1,1,3.2,1,1.4,1.2,3,185.9,1,3,187.4,188.8,3,189.2,0,1,28,5,0,4.71,4.71,4.39,4.93,4.89,1,0,0,0.44
96,9/28/2024,Mimi,4/8/2014,"Oslo, Norway",within a day,80%,64%,f,t,t,Entire condo,Entire home/apt,1 bath,1400.00,t,9/28/2024,1/2/2024,8/18/2024,no reviews,f,2805241,14029653,1,1,2,1,1,1,2,31,2,2.7,31,31,3.7,31,0,34,17,17,0,5,5,5,4.88,4.82,1,0,0,1.88
97,9/28/2024,Marianne,4/25/2014,"Oslo, Norway",within a day,100%,75%,f,t,t,Entire condo,Entire home/apt,1 bath,1400.00,t,9/28/2024,8/9/2022,8/1/2024,no reviews,f,2880188,14719788,1,1,4,1,2,2,3,10,3,3,10,10,3,10,0,0,7,2,0,5,5,5,4.86,5,1,0,0,0.27
98,9/28/2024,Linda,11/26/2013,"Oslo, Norway",within a day,50%,100%,f,t,t,Entire home,Entire home/apt,2 baths,3100.00,t,9/28/2024,8/11/2014,8/4/2023,no reviews,f,2890878,10276974,2,3,6,1,1.4,1.2,2,185.9,2,2,187.4,188.8,2,189.2,0,0,20,0,0,4.95,4.95,4.95,5,4.9,1,0,0,0.16
99,9/28/2024,Maya,5/15/2013,"Oslo, Norway",within a day,100%,91%,t,t,t,Entire rental unit,Entire home/apt,1 bath,1150.00,t,9/28/2024,9/18/2023,6/9/2024,no reviews,f,2903955,6408516,1,1,2,1,1,1,2.1,30,5,5,30,30,5,30,0,14,11,10,0,5,5,4.82,4.73,4.64,1,0,0,0.88
100,9/28/2024,Silje Førland,4/29/2014,"Oslo, Norway",within a day,100%,50%,f,t,t,Entire loft,Entire home/apt,2 baths,2900.00,t,9/28/2024,12/15/2015,12/31/2019,no reviews,f,2916490,14871780,1,1,3.2,1,1.4,1.2,2.1,185.9,6,6,187.4,188.8,2.4,189.2,30,90,12,0,0,4.58,4.75,4.75,4.5,4.5,1,0,0,0.11
101,9/28/2024,Pom & Tom,4/29/2014,"Oslo, Norway",within a few hours,100%,87%,f,t,t,Private room in rental unit,Private room,1 shared bath,491.00,t,9/28/2024,5/14/2014,8/28/2024,no reviews,f,2918876,14905948,2,1.4,1,1,1,1,1,185.9,1,2,187.4,188.8,1.3,189.2,0,19,7.2,3.3,0,4.84,4.9,4.74,4.87,4.83,1,0,0,2.06
102,9/28/2024,Sumeya,5/3/2014,"Oslo, Norway",within a few hours,100%,50%,f,t,t,Entire rental unit,Entire home/apt,1 bath,1300.00,t,9/28/2024,7/2/2023,7/2/2023,no reviews,f,2949874,15058601,1,1,2,1,1,1,3,10,3,3,10,10,3,10,29,89,1,0,0,5,5,5,4,5,1,0,0,0.07
103,9/28/2024,Pom & Tom,4/29/2014,"Oslo, Norway",within a few hours,100%,87%,f,t,t,Private room in condo,Private room,1 shared bath,525.00,t,9/28/2024,5/24/2014,3/3/2024,no reviews,f,2979437,14905948,2,1.4,2,1,1,1,1,185.9,1,2,187.4,188.8,1.3,189.2,0,39,7.2,7,0,4.77,4.82,4.61,4.87,4.73,1,0,0,3.48
104,9/28/2024,Peter Piotr,1/16/2012,"Oslo, Norway",within an hour,100%,95%,t,t,t,Private room in rental unit,Private room,1 shared bath,995.00,t,9/28/2024,7/3/2016,6/25/2023,no reviews,f,3008835,1614549,3,3,1,1,1,1,3,185.9,3,3,187.4,188.8,3,189.2,29,89,14,0,0,4.79,4.71,4.43,4.86,4.86,1,0,0,0.14
105,9/28/2024,Lene,5/11/2014,"Oslo, Norway",within an hour,100%,81%,t,t,t,Entire rental unit,Entire home/apt,1 bath,1371.00,t,9/28/2024,2/11/2017,8/2/2024,no reviews,f,3014486,15362594,1,1,5,1,3,1.2,2,185.9,2,2,187.4,188.8,2,189.2,7,7,7.2,9,0,4.91,4.9,4.85,4.83,4.95,1,0,0,1.08
106,9/28/2024,Nina Malani,5/11/2014,"Oslo, Norway",within an hour,89%,100%,f,t,t,Entire condo,Entire home/apt,1 bath,2000.00,t,9/28/2024,6/15/2014,6/23/2014,no reviews,f,3020093,15388988,2,2,2,1,1,1,2,185.9,2,2,187.4,188.8,2,189.2,28,88,2,0,0,4.5,4,4.5,5,4,1,0,0,0.02
107,9/28/2024,Dana,8/3/2013,"Oslo, Norway",within a few hours,100%,70%,f,t,t,Private room in rental unit,Private room,1 shared bath,625.00,t,9/28/2024,8/16/2014,8/5/2024,no reviews,f,3022724,7907292,1,2,2,1,1,1,2,185.9,2,2,187.4,188.8,2,189.2,0,26,7.2,4,0,4.91,4.94,4.92,4.95,4.92,1,0,0,0.52
108,9/28/2024,Kine,1/7/2013,"Oslo, Norway",within a few hours,100%,75%,f,t,t,Entire rental unit,Entire home/apt,1 bath,980.00,t,9/28/2024,8/27/2017,7/28/2024,no reviews,f,3054280,4617474,1,2,4,1,1,2,2,7,2,2,7,7,2,7,4,30,10,2,0,4.8,4.7,4.1,4.8,4.8,1,0,0,0.12
109,9/28/2024,Steffen,5/16/2014,"Oslo, Norway",within a day,100%,50%,f,t,t,Entire loft,Entire home/apt,1 bath,708.00,t,9/28/2024,6/30/2014,7/7/2019,no reviews,f,3065810,15602959,1,1,2,1,1,2,2,185.9,2,2,187.4,188.8,2,189.2,0,0,7.2,0,0,4.83,4.82,4.78,4.93,4.88,1,0,0,1.11
110,9/28/2024,Sara,4/22/2014,"Oslo, Norway",within an hour,100%,88%,f,t,t,Entire rental unit,Entire home/apt,1 bath,900.00,t,9/28/2024,6/5/2014,9/2/2024,no reviews,f,3067930,14582072,1,1,2,1,1,1,2.1,100,2.3,7,187.4,188.8,2.4,189.2,11,18,7.2,4,1,4.63,4.73,4.61,4.71,4.66,1,0,0,0.33
111,9/28/2024,Hilmar Bergendahl,5/18/2014,"Oslo, Norway",within a day,100%,50%,f,t,t,Entire rental unit,Entire home/apt,1 bath,1500.00,t,9/28/2024,7/24/2015,7/24/2023,no reviews,f,3078404,15666457,1,1,4,1,2,2,2.1,20,2.3,7,20,20,2.4,20,14,23,7,0,0,4.86,5,4.71,5,4.86,1,0,0,0.06
112,9/28/2024,Karin,5/22/2014,10,within a day,100%,14%,f,t,t,Entire home,Entire home/apt,2 baths,3500.00,t,9/28/2024,8/20/2023,5/31/2024,no reviews,f,3141350,15849879,1,1,6,1,1.4,1.2,4,28,4,4,28,28,4,28,27,87,2,1,0,5,5,5,5,5,1,0,0,0.15
113,9/28/2024,Mari,7/15/2013,"Oslo, Norway",within a day,100%,50%,f,t,t,Entire rental unit,Entire home/apt,1 bath,750.00,t,9/28/2024,8/11/2014,9/10/2023,no reviews,f,3159263,7506084,1,1,3,1,1,2,2.1,91,2.3,2.7,91,91,2.4,91,27,62,7.2,0,0,4.92,4.96,4.86,4.88,4.8,1,0,0,0.41
114,9/28/2024,Astrid,5/26/2014,"Åndalsnes, Norway",within an hour,100%,57%,f,t,t,Private room in condo,Private room,1 bath,420.00,t,9/28/2024,6/5/2015,8/18/2020,no reviews,f,3189875,16008803,1.3,1.4,2,1,1,1,2,185.9,2,2,187.4,188.8,2,189.2,0,59,7,0,0,4.43,4.43,4.57,4.86,4.71,1,0,0,0.06
115,9/28/2024,Line,6/2/2014,"Oslo, Norway",within an hour,100%,40%,f,t,t,Private room in rental unit,Private room,1 shared bath,759.00,t,9/28/2024,6/16/2014,12/16/2023,no reviews,f,3212802,16275571,1,2,2,1,1,1,2,122,2,2,122,122,2,122,20,73,37,1,0,4.86,4.76,4.84,4.95,4.76,1,0,0,0.3
116,9/28/2024,Øystein & Eirin,6/3/2014,"Oslo, Norway",within a day,100%,100%,f,t,t,Entire rental unit,Entire home/apt,2 baths,2100.00,t,9/28/2024,8/1/2014,7/19/2024,no reviews,f,3223260,16320342,2,2,5,1,3,1.2,4,40,4,4,40,40,4,40,0,0,7.2,2,0,4.94,4.96,4.9,4.97,4.82,1,0,0,0.63
117,9/28/2024,Elise,6/4/2014,"Vestfold og Telemark, Norway",within a day,100%,79%,t,t,t,Entire condo,Entire home/apt,1 bath,0.00,t,9/28/2024,12/15/2022,8/5/2024,no reviews,f,3236626,16377430,1,1,2,1,1,0,2.1,60,2,2.7,60,60,2.3,60,0,0,28,8,0,4.79,4.86,4.89,4.86,4.86,1,0,0,1.28
118,9/28/2024,Stian,3/8/2013,"Oslo, Norway",within an hour,67%,0%,f,t,t,Entire rental unit,Entire home/apt,1 bath,999.00,t,9/28/2024,3/12/2022,6/26/2022,no reviews,f,3242211,5377617,2,1.4,4,1,2,3,2,185.9,2,2,187.4,188.8,2,189.2,29,89,4,0,0,4,4.25,4.75,3.75,5,1,0,0,0.13
119,9/28/2024,Rune,6/9/2014,"Oslo, Norway",within an hour,100%,72%,f,t,t,Entire condo,Entire home/apt,1 bath,2151.00,t,9/28/2024,10/15/2022,9/9/2024,no reviews,f,3278245,16571577,1,1,5,1,2,2,2,185.9,2,2,187.4,188.8,2,189.2,24,84,20,6,1,4.8,4.8,4.4,4.7,4.95,1,0,0,0.84
120,9/28/2024,Kåre & Truls,10/29/2011,"Oslo, Norway",within a few hours,100%,77%,t,t,t,Entire cabin,Entire home/apt,1 bath,2635.00,t,9/28/2024,8/18/2014,8/30/2024,no reviews,f,3287628,1347737,3,1.4,6,1,3,3,1,185.9,1,1,187.4,188.8,1,189.2,27,87,7.2,3.3,1,4.95,4.92,4.96,4.99,4.95,1,0,0,2.94
121,9/28/2024,Moa Johanne,9/11/2012,"Oslo, Norway",within a few hours,100%,0%,f,t,t,Entire rental unit,Entire home/apt,1 bath,900.00,t,9/28/2024,6/19/2014,8/15/2023,no reviews,f,3288873,3541578,1,1,2,1,1,1,2.1,40,6,6,40,40,2.4,40,0,27,34,0,0,4.88,4.91,5,4.97,4.94,1,0,0,0.27
122,9/28/2024,Runa,4/11/2012,"Oslo, Norway",within a day,100%,100%,f,t,t,Entire condo,Entire home/apt,1 bath,0.00,t,9/28/2024,5/1/2016,9/21/2023,no reviews,f,3299498,2116498,3,3,2,1,1,0,2,10,2,2,187.4,188.8,2,189.2,0,0,7.2,0,0,4.95,4.93,4.81,4.94,4.96,1,0,0,0.89
123,9/28/2024,Marte,6/13/2014,"Oslo, Norway",within an hour,100%,50%,t,t,t,Entire condo,Entire home/apt,1 bath,1829.00,t,9/28/2024,6/12/2022,8/30/2024,no reviews,f,3318545,16754596,2,2,5,1,3,3,4,30,4,4,30,30,4,30,27,80,10,3,1,5,4.9,5,4.9,4.7,1,0,0,0.36
124,9/28/2024,Gangadai,11/8/2011,"Oslo, Norway",within a day,100%,86%,f,t,t,Entire rental unit,Entire home/apt,1 bath,1843.00,t,9/28/2024,12/11/2014,4/1/2024,no reviews,t,3322677,1386261,1.3,1.4,6,1,2,1.2,1,100,1,1,187.4,188.8,1,189.2,27,55,7.2,1,0,4.52,4.7,4.45,4.79,4.63,1,0,0,1.01
125,9/28/2024,Anne,6/20/2014,"Oslo, Norway",within an hour,100%,98%,f,t,t,Entire condo,Entire home/apt,1 bath,1200.00,t,9/28/2024,12/7/2015,9/22/2024,no reviews,f,3379094,17046756,2,1.4,3,1,2,2,2,185.9,2,3,187.4,188.8,2.1,189.2,6,19,7.2,3.3,2,4.95,4.93,4.93,4.78,4.86,1,0,0,0.86
126,9/28/2024,Hege,8/31/2013,"Oslo, Norway",within an hour,100%,0%,f,t,t,Private room in condo,Private room,1 shared bath,514.00,t,9/28/2024,7/22/2014,9/10/2023,no reviews,f,3392396,8547141,1,2,2,1,1,1,2,7,1,2,7,7,2,7,0,38,7.2,0,0,4.98,4.96,4.94,4.99,4.79,1,0,0,1.84
127,9/28/2024,Ragnhild,6/22/2014,"Oslo, Norway",within a day,100%,50%,f,t,t,Entire home,Entire home/apt,1 bath,2700.00,t,9/28/2024,6/29/2015,8/2/2024,no reviews,f,3392847,17116757,1,1,5,1,1.4,1.2,3,185.9,3,3,187.4,188.8,3,189.2,23,83,17,1,0,4.82,4.76,4.82,5,4.82,1,0,0,0.15
128,9/28/2024,Jon Olav,6/23/2014,"Oslo, Norway",within an hour,100%,0%,f,t,t,Private room in rental unit,Private room,1 private bath,900.00,t,9/28/2024,never,no reviews,no reviews,f,3407428,17162616,1,1,3,1,1,2,1,365,1,1,365,365,1,365,13,68,0,0,0,4.9,4.9,4.8,4.9,4.9,1,0,0,0.15
129,9/28/2024,Lars-Einar,5/1/2014,"Oslo, Norway",within a day,100%,50%,f,t,t,Entire villa,Entire home/apt,1 bath,0.00,t,9/28/2024,never,no reviews,no reviews,f,3412753,14982625,1,2,6,1,1.4,0,4,7,4,4,7,7,4,7,0,0,0,0,0,4.9,4.9,4.8,4.9,4.9,1,0,0,0.15
130,9/28/2024,Hanne,7/9/2013,"Oslo, Norway",within a day,100%,0%,f,t,t,Entire rental unit,Entire home/apt,1 bath,3000.00,t,9/28/2024,12/1/2014,7/31/2021,no reviews,f,3429855,7376468,1,1,3,1,2,2,2.1,185.9,5,5,187.4,188.8,5,189.2,28,88,7.2,0,0,4.98,4.93,5,4.93,5,1,0,0,0.33
131,9/28/2024,Åshild,1/25/2014,"Oslo, Norway",within an hour,100%,100%,f,t,t,Entire condo,Entire home/apt,1 bath,1900.00,t,9/28/2024,7/7/2022,7/31/2024,no reviews,f,3437560,11629769,2,2,4,1,2,3,2.1,21,6,6,21,21,2.4,21,7,11,6,1,0,5,5,5,5,5,1,0,0,0.22
132,9/28/2024,Kristian Rosander,7/5/2014,10,within a day,100%,0%,f,t,f,Entire rental unit,Entire home/apt,1 bath,1759.00,t,9/28/2024,never,no reviews,no reviews,f,3509575,17670528,1,1,4,1,2,2,1,185.9,1,1,187.4,188.8,1,189.2,30,90,0,0,0,4.9,4.9,4.8,4.9,4.9,1,0,0,0.22
133,9/28/2024,Svetlana,11/6/2013,"Oslo, Norway",a few days or more,0%,47%,t,t,t,Entire rental unit,Entire home/apt,1 bath,710.00,t,9/28/2024,8/26/2014,5/20/2024,no reviews,f,3535834,9845917,1,1,2,1,1,1,3,5,3,3,5,5,3,5,3,13,7.2,7,0,4.79,4.88,4.8,4.91,4.79,1,0,0,0.46
134,9/28/2024,Bente Elisabeth,7/9/2014,"Oslo, Norway",within an hour,100%,0%,f,t,t,Private room in rental unit,Private room,1 shared bath,600.00,t,9/28/2024,3/6/2016,7/30/2024,no reviews,f,3549816,17869691,1,1,2,1,1,2,2,185.9,2,2,187.4,188.8,2,189.2,1,1,7.2,1,0,4.94,4.96,4.99,4.94,4.84,1,0,0,0.66
135,9/28/2024,Herman,6/25/2022,"Oslo, Norway",within a day,100%,50%,f,t,t,Entire rental unit,Entire home/apt,1 bath,1786.00,t,9/28/2024,10/18/2016,8/19/2024,no reviews,f,3602405,465989498,1,1,2,1,0,1,1,14,1,1,14,14,1,14,29,89,7.2,3.3,0,4.91,4.88,4.91,4.88,4.94,1,0,0,0.85
136,9/28/2024,Andreas,7/17/2014,"Oslo, Norway",within a day,100%,50%,f,t,t,Entire rental unit,Entire home/apt,1.5 baths,2200.00,t,9/28/2024,never,no reviews,no reviews,f,3620260,18239608,1,1,6,1,2,1.2,1,15,1,1,15,15,1,15,0,0,0,0,0,4.9,4.9,4.8,4.9,4.9,1,0,0,0.85
137,9/28/2024,Marianne,7/17/2014,"Oslo, Norway",within a day,100%,50%,f,t,t,Entire rental unit,Entire home/apt,2 baths,0.00,t,9/28/2024,never,no reviews,no reviews,f,3626079,18262614,1,1,5,1,3,0,2.1,365,5,5,365,365,5,365,0,0,0,0,0,4.9,4.9,4.8,4.9,4.9,1,0,0,0.85
138,9/28/2024,Wera,7/26/2014,"Oslo, Norway",within a few hours,100%,82%,t,t,t,Private room in rental unit,Private room,1 shared bath,528.00,t,9/28/2024,8/21/2014,9/14/2024,no reviews,f,3706654,18904621,1,1,1,1,1,1,2,185.9,2,2,187.4,188.8,2,189.2,12,72,7.2,17,2,4.85,4.91,4.71,4.94,4.92,1,0,0,1.45
139,9/28/2024,Hans,4/25/2014,"Oslo, Norway",within a few hours,100%,97%,t,t,t,Entire rental unit,Entire home/apt,1 bath,1600.00,t,9/28/2024,8/31/2014,8/27/2024,no reviews,f,3767703,14703948,1,1,2,1,0,1,3,185.9,3,3,187.4,188.8,3,189.2,0,0,7.2,3.3,0,4.92,4.94,4.64,4.94,4.9,1,0,0,0.89
140,9/28/2024,Magnus,2/13/2013,"Oslo, Norway",within a day,100%,50%,f,t,t,Entire rental unit,Entire home/apt,1 bath,1400.00,t,9/28/2024,8/25/2014,8/27/2022,no reviews,f,3857300,5069557,1,1,3,1,1,1,2.1,30,5,5,30,30,5,30,28,88,8,0,0,5,4.88,5,5,4.88,1,0,0,0.07
141,9/28/2024,Bård Ove,8/12/2014,"Oslo, Norway",within a day,100%,50%,f,t,t,Entire home,Entire home/apt,1.5 baths,1750.00,t,9/28/2024,7/2/2018,7/31/2023,no reviews,f,3859893,19915514,2,2,5,1,1.4,1.2,4,14,4,4,14,14,4,14,0,0,14,0,0,4.93,5,4.57,5,4.86,1,0,0,0.18
142,9/28/2024,Tone,8/18/2014,"Oslo, Norway",within an hour,100%,88%,f,t,t,Entire rental unit,Entire home/apt,1.5 baths,610.00,t,9/28/2024,9/2/2014,8/19/2024,no reviews,f,3901615,20203924,1,1,2,1,0,1,2.1,180,2.3,2.7,180,180,2.4,180,8,68,7.2,5,0,4.68,4.86,4.3,5,4.95,1,0,0,0.36
143,9/28/2024,Rita,8/18/2014,"Oslo, Norway",within an hour,100%,95%,t,t,t,Entire condo,Entire home/apt,2 baths,2000.00,t,9/28/2024,9/23/2014,8/9/2024,no reviews,f,3911082,20207561,1.3,1.4,5,1,3,1.2,2.1,40,2.3,7,40,40,2.4,40,0,0,7.2,2,0,4.96,4.96,4.99,4.97,4.96,1,0,0,0.65
144,9/28/2024,Maria,8/16/2014,"Oslo, Norway",within a day,100%,56%,f,t,t,Entire rental unit,Entire home/apt,1 bath,0.00,t,9/28/2024,9/13/2014,8/10/2024,no reviews,f,3923311,20102759,1,3,2,1,1,0,2.1,185.9,5,5,187.4,188.8,5,189.2,0,0,7,2,0,4.43,4.43,4.43,4.29,4.71,1,0,0,0.06
